customer_id,industry_code,industry,industry_group,employee_count,sales,abm_num_debit,abm_avg_debit,abm_num_credit,abm_avg_credit,card_num_debit,card_avg_debit,card_num_credit,card_avg_credit,cheque_num_debit,cheque_avg_debit,cheque_num_credit,cheque_avg_credit,wire_num_debit,wire_avg_debit,wire_num_credit,wire_avg_credit,eft_num_debit,eft_avg_debit,eft_num_credit,eft_avg_credit,emt_num_debit,emt_avg_debit,emt_num_credit,emt_avg_credit,cash_percent,debit_percent
SYNCID0000004109,9711,Barber Shops,Personal and Household Services,4,16110,1,536.41,1,1762.54,113,171.384601769911,2,2204.39,,,,,,,,,24,3847.3675,25,1984.1012,3,1864.06666666667,6,99.6383333333333,1.31969166877579,67.6403416990823
SYNCID0000004110,7731,Offices of Chartered and Certified Accountants,Management Consulting,0,0,,,,,,,,,78,5687.60576923077,48,9732.46541666667,,,,,2,396.185,1,183.12,27,2208.33444444444,42,541.095952380952,0.0,50.7032946808515
SYNCID0000004111,6596,Pet Stores,Specialty Stores,1,0,,,,,8,99.4175,0,,0,,1,4755.24,,,,,3,1604.44,28,5781.74678571429,,,,,0.0,3.25606299252825
SYNCID0000004112,9999,Other Services n.e.c.,Miscellaneous Services,4,,0,,1,2444.6,2,2262.065,0,,5,7660.744,1,11832.6,,,,,0,,1,2014.56,59,1178.95711864407,10,1063.231,1.7547865597103,80.6733223559277
SYNCID0000004113,6599,Other Retail Stores n.e.c.,Specialty Stores,2,0,,,,,10,61.224,2,268.375,,,,,,,,,41,8792.78804878049,52,1892.36826923077,1,85.75,1,2050.73,0.0,78.1496809135527
SYNCID0000004114,7799,Other Business Services n.e.c.,Management Consulting,,0,,,,,,,,,4,1057.59,1,2593.14,,,,,,,,,,,,,0.0,61.9969224005276
SYNCID0000004115,7721,Computer Services,Management Consulting,,104863,,,,,89,3741.75550561798,3,373.993333333333,,,,,,,,,4,1466.515,1,651.17,8,2503.81125,16,604.079375,0.0,96.911466820913
SYNCID0000004116,0141,Field Crop Combination Farms,Agriculture and Farming,,,10,566.346,25,2923.7612,189,227.857142857143,7,910.764285714286,0,,1,1160.17,,,,,8,595.3775,5,1445.656,10,1624.775,5,797.19,17.0506416485248,43.1600017848411
SYNCID0000004117,8651,"Offices of Physicians, General Practice",Healthcare Providers,,,,,,,5,161.706,0,,2,4590.065,0,,,,,,3,948.296666666667,5,196.554,7,410.577142857143,17,301.817647058824,0.0,71.9829652366545
SYNCID0000004118,5999,"Other Products n.e.c., Wholesale",General Merchandise Wholesale,1,43945,0,,1,751.77,5,1571.088,0,,2,20150.955,0,,,,,,,,,,,,,,0.0,98.4629247060671
SYNCID0000004119,4013,Residential Renovation,Residential and Commercial Building Construction,2,0,0,,3,5504.10666666667,8,567.125,0,,15,2354.624,6,1319.585,,,,,6,362.651666666667,2,1225.42,,,,,0.881184288465998,60.9932909552255
SYNCID0000004120,8665,Offices of Physiotherapists-Occupational Therapists,Healthcare Providers,,125118,,,,,,,,,,,,,,,,,29,4484.08413793104,19,20735.8615789474,,,,,0.0,24.8155580225106
SYNCID0000004121,6359,Other Motor Vehicle Repair Shops,Automotive Dealerships and Repair,1,373346,,,,,16,361.27125,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000004122,4274,Finish Carpentry,Construction Trades and Finishing,1,0,4,559.845,4,1664.0025,1,35.59,0,,1,10.84,2,53211.26,,,,,1,368.29,0,,19,959.448947368421,2,149.82,2.45126312919982,15.5544093703496
SYNCID0000004123,9942,Welding,Miscellaneous Services,,0,,,,,51,390.308235294118,0,,2,363.2,1,34628.19,,,,,1,948.25,8,2763.9125,5,563.844,1,212.21,0.0,29.9928741142273
SYNCID0000004124,7761,Offices of Lawyers and Notaries,Management Consulting,1,183008,,,,,,,,,,,,,,,,,5,121.002,3,13681.87,,,,,0.0,1.4525834189263
SYNCID0000004125,6582,"Gift, Novelty and Souvenir Stores",Specialty Stores,4,,,,,,7,121.492857142857,0,,3,2090.48666666667,3,4202.14333333333,,,,,1,1059.5,0,,0,,1,21.56,0.0,39.3159341451459
SYNCID0000004126,7771,Management Consulting Services,Management Consulting,1,0,,,,,20,637.205,1,5705.94,,,,,,,,,,,,,,,,,0.0,69.0735629841453
SYNCID0000004127,7799,Other Business Services n.e.c.,Management Consulting,3,372843,,,,,43,193.387209302326,1,33.29,13,1382.61923076923,5,2112.466,,,,,13,5381.31923076923,5,3715.792,1,1045.92,0,,0.0,76.9311367716648
SYNCID0000004128,7215,Holding Companies,Investment Companies,0,0,,,,,64,115.2065625,1,2205.55,,,,,,,,,,,,,,,,,0.0,76.9746011231087
SYNCID0000004129,7752,Offices of Engineers,Management Consulting,,215608,,,,,,,,,35,2715.30828571429,10,3103.513,,,,,10,3452.337,21,1093.94666666667,8,1289.80625,1,417.32,0.0,71.9894459651511
SYNCID0000004130,6011,Food (Groceries) Stores,Grocery Stores,1,40470,,,,,,,,,,,,,,,,,6,4722.99,5,8528.626,,,,,0.0,39.9232358711978
SYNCID0000004131,8599,Other Educational Services,Educational Institutions,1,0,,,,,62,283.416774193548,0,,,,,,,,,,11,6263.42181818182,3,913.47,15,533.29,10,491.82,0.0,92.5009282519957
SYNCID0000004132,other,,,10,781458,,,,,4,266.66,0,,4,552.335,5,6474.42,,,,,1,103.14,2,773.235,,,,,0.0,9.05986402911279
SYNCID0000004134,7215,Holding Companies,Investment Companies,1,1,,,,,,,,,,,,,,,,,23,7941.65217391304,47,1667.12042553191,,,,,0.0,69.9805135888811
SYNCID0000004135,7771,Management Consulting Services,Management Consulting,1,221206,,,,,10,215.914,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000004137,7771,Management Consulting Services,Management Consulting,1,316819,,,,,,,,,84,2874.97273809524,99,3683.94797979798,,,,,29,6844.37827586207,29,2315.46379310345,1,15.92,0,,0.0,50.4668926739262
SYNCID0000004138,7292,"Estate, Trust and Agency Funds",Investment Companies,,0,,,,,,,,,,,,,,,,,0,,2,1004.25,,,,,0.0,0.0
SYNCID0000004139,7771,Management Consulting Services,Management Consulting,6,363150,,,,,,,,,,,,,,,,,12,2342.45416666667,7,768.222857142857,,,,,0.0,83.9413551702586
SYNCID0000004140,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,0,,,,,135,347.817111111111,4,5684.8875,,,,,,,,,2,1533.65,5,14522.232,,,,,0.0,34.4097596450298
SYNCID0000004141,6011,Food (Groceries) Stores,Grocery Stores,1,0,,,,,,,,,,,,,,,,,6,4407.605,4,2789.795,,,,,0.0,70.32512596128
SYNCID0000004142,4219,Other Site Work,Construction Trades and Finishing,2,489940,1,210.52,0,,3,180.596666666667,0,,99,2864.48303030303,22,11821.1718181818,,,,,69,4063.20710144927,147,4453.96394557823,1,41.65,0,,0.0142287703343521,38.1699720970245
SYNCID0000004143,7215,Holding Companies,Investment Companies,,0,,,,,,,,,178,6196.17713483146,194,6853.24902061856,,,,,,,,,,,,,0.0,45.3419228574925
SYNCID0000004144,8652,"Offices of Physicians and Surgeons, Specialists",Healthcare Providers,1,223969,,,,,,,,,,,,,,,,,11,3882.85,12,3733.07916666667,3,796.366666666667,2,1063.595,0.0,49.0091289730277
SYNCID0000004145,7771,Management Consulting Services,Management Consulting,1,94050,1,315.01,0,,3,122.026666666667,0,,,,,,,,,,69,12298.4215942029,32,9484.6325,1,1403.89,0,,0.0272928679822376,73.7036591668795
SYNCID0000004146,4279,Other Interior and Finishing Work,Construction Trades and Finishing,0,0,,,,,,,,,1,3262.09,3,3100.11333333333,,,,,22,1645.05454545455,25,1630.2284,0,,1,1651.96,0.0,43.2785513150866
SYNCID0000004147,7739,Other Accounting and Bookkeeping Services,Management Consulting,1,106378,,,,,,,,,,,,,,,,,6,3987.41,0,,,,,,0.0,100.0
SYNCID0000004148,9221,"Taverns, Bars and Night Clubs",Restaurants and Bars,1,0,,,,,46,327.839565217391,1,160.63,,,,,,,,,1,403.04,7,1197.12,4,1865.54,1,84.91,0.0,72.6795940604095
SYNCID0000004149,7731,Offices of Chartered and Certified Accountants,Management Consulting,1,0,,,,,19,226.29,1,510.28,,,,,,,,,,,,,,,,,0.0,89.3908050039607
SYNCID0000004150,4011,Single Family Housing,Residential and Commercial Building Construction,2,60935,,,,,,,,,15,1424.858,12,1847.60333333333,,,,,1,5331.38,2,2313.11,,,,,0.0,49.9128906347106
SYNCID0000004151,8653,"Offices of Dentists, General Practice",Healthcare Providers,3,209918,,,,,1,2467.46,0,,2,2920.73,1,169.0,,,,,5,57862.894,11,3681.11363636364,49,1128.66346938776,5,1302.44,0.0,88.2096248862944
SYNCID0000004152,6351,Garages (General Repairs),Automotive Dealerships and Repair,1,0,5,949.052,0,,22,125.494545454545,0,,,,,,,,,,11,3061.93636363636,6,647.478333333333,2,547.58,1,102.68,10.2555535264096,91.3820249123895
SYNCID0000004153,7752,Offices of Engineers,Management Consulting,1,0,,,,,60,159.013333333333,4,436.4075,4,1658.7875,3,37528.22,,,,,,,,,,,,,0.0,12.3947713151494
SYNCID0000004154,0141,Field Crop Combination Farms,Agriculture and Farming,2,191104,,,,,4,57.7,0,,3,1880.97666666667,4,598.27,,,,,7,3501.66857142857,8,2109.2925,6,1120.37833333333,1,2004.13,0.0,63.5631542245419
SYNCID0000004155,6582,"Gift, Novelty and Souvenir Stores",Specialty Stores,1,321772,,,,,2,170.005,0,,,,,,2,4242.43,0,,727,9439.83041265474,380,5421.2942631579,4,1881.025,4,667.98,0.0,76.9314039032344
SYNCID0000004156,7215,Holding Companies,Investment Companies,0,124754,,,,,,,,,1,153.72,1,46.81,,,,,,,,,,,,,0.0,76.6568593227946
SYNCID0000004157,4411,"Project Management, Construction",Construction Project Management,0,0,,,,,,,,,,,,,,,,,0,,1,15698.4,,,,,0.0,0.0
SYNCID0000004158,8666,Offices of Optometrists,Healthcare Providers,,,,,,,,,,,,,,,,,,,15,4743.02133333333,12,1357.46333333333,,,,,0.0,81.3694946456151
SYNCID0000004159,7799,Other Business Services n.e.c.,Management Consulting,2,622600,2,365.8,1,4874.58,29,217.032068965517,0,,2,1857.35,0,,,,,,1,3542.98,5,6746.736,1,903.47,0,,10.4213890748833,28.2306848934119
SYNCID0000004160,7215,Holding Companies,Investment Companies,0,0,,,,,,,,,,,,,3,5448.41333333333,0,,,,,,,,,,0.0,100.0
SYNCID0000004161,7292,"Estate, Trust and Agency Funds",Investment Companies,2,34369,,,,,,,,,6,1268.97333333333,3,1546.39,,,,,,,,,2,264.725,4,190.785,0.0,60.1176027639972
SYNCID0000004162,7215,Holding Companies,Investment Companies,1,0,,,,,,,,,,,,,,,,,1,255544.52,3,479.473333333333,,,,,0.0,99.4402663460851
SYNCID0000004163,,,,0,0,3,699.08,0,,82,215.039146341463,1,230.14,3,404.3,2,2482.71,,,,,162,3240.79611111111,299,1642.76919732441,2,870.535,0,,0.200870253872286,52.4571867280203
SYNCID0000004164,other,,,2,274715,,,,,447,291.698478747204,18,901.378333333333,1,139.27,3,1801.44,,,,,1,457.55,1,59.59,1,194.51,4,3594.9,0.0,78.4343415892735
SYNCID0000004165,,,,1,130610,,,,,,,,,51,1708.77882352941,28,1252.96071428571,,,,,2,1739.91,2,6499.0,,,,,0.0,65.3367163526603
SYNCID0000004166,other,,,1,0,,,,,33,240.916060606061,1,813.56,,,,,,,,,,,,,,,,,0.0,90.716801749015
SYNCID0000004167,7752,Offices of Engineers,Management Consulting,1,0,,,,,31,459.410967741935,0,,,,,,,,,,2,30.535,1,44.83,3,2262.03333333333,2,296.785,0.0,97.0617623626671
SYNCID0000004168,0139,Other Field Crop Farms,Agriculture and Farming,2,157505,,,,,53,260.577735849057,2,215.41,,,,,,,,,,,,,,,,,0.0,96.9748845622353
SYNCID0000004169,3081,Machine Shop Industry,,3,,,,,,2,62.035,0,,11,3050.1,8,10170.1975,,,,,5,691.966,7,691.895714285714,,,,,0.0,30.1078686247794
SYNCID0000004170,0211,Veterinary Services,Agricultural Support and Services,1,,,,,,31,125.668387096774,1,48672.24,,,,,,,,,1,15.36,0,,12,1364.00083333333,1,2586.81,0.0,28.34724246395
SYNCID0000004171,9712,Beauty Shops,Personal and Household Services,5,261272,10,190.094,4,3582.7775,15,128.472666666667,1,6322.03,2,12406.96,2,8481.885,,,,,7,1636.09714285714,5,31997.904,11,1006.80727272727,18,519.912222222222,1.71329380559798,19.822820177833
SYNCID0000004172,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,0,,,,,,,,,,,,,,,,,15,2140.904,9,2391.23888888889,21,896.527619047619,7,862.005714285714,0.0,64.8959823725668
SYNCID0000004173,4275,Painting and Decorating Work,Construction Trades and Finishing,,61468,,,,,,,,,14,843.375,8,1143.05875,,,,,4,386.96,5,2329.616,,,,,0.0,39.1098477083629
SYNCID0000004174,7721,Computer Services,Management Consulting,1,107260,,,,,,,,,,,,,,,,,3,557.976666666667,0,,,,,,0.0,100.0
SYNCID0000004175,9931,Photographers,Miscellaneous Services,1,0,,,,,,,,,9,1391.23444444444,7,1596.34428571429,,,,,4,172.855,8,468.93,,,,,0.0,46.9555461259675
SYNCID0000004176,3081,Machine Shop Industry,,1,0,1,104.52,1,967.16,20,136.065,0,,,,,,,,,,,,,,,,,,2.75561695553364,74.501315588271
SYNCID0000004177,7721,Computer Services,Management Consulting,1,554137,,,,,120,203.70925,2,296.115,3,120.226666666667,2,3830.275,,,,,1,28.51,15,855.031333333333,9,1605.39444444444,4,713.07,0.0,62.1432519507737
SYNCID0000004178,other,,,0,0,0,,2,1034.19,91,203.864175824176,5,972.942,1,9293.95,0,,,,,,89,3041.83561797753,21,11774.4619047619,5,169.574,10,161.345,0.153027481170902,53.9269149827295
SYNCID0000004179,4021,Manufacturing and Light Industrial Building,Residential and Commercial Building Construction,,0,6,878.29,0,,423,249.452458628842,12,6040.09416666667,,,,,,,,,12,1423.4825,8,3177.945,,,,,2.33407113403939,56.6360938459821
SYNCID0000004180,8651,"Offices of Physicians, General Practice",Healthcare Providers,0,0,,,,,,,,,5,935.598,3,309.923333333333,,,,,0,,1,85.95,,,,,0.0,82.1606650145511
SYNCID0000004181,9811,Religious Organizations,Professional and Civic Organizations,0,361857,,,,,,,,,1,599.4,3,1846.77,,,,,0,,1,502.35,,,,,0.0,9.02430872349843
SYNCID0000004182,7771,Management Consulting Services,Management Consulting,1,,,,,,,,,,,,,,,,,,14,943.722857142857,19,3658.45,,,,,0.0,15.9715831222566
SYNCID0000004183,7215,Holding Companies,Investment Companies,1,0,,,,,,,,,,,,,,,,,5,852.838,10,774.301,11,1843.34909090909,3,428.866666666667,0.0,73.1026575602967
SYNCID0000004184,4561,General Freight Trucking Industry,Trucking and Freight,1,137267,7,704.657142857143,0,,163,259.850429447853,5,4251.61,,,,,,,,,7,367.554285714286,9,1236.44111111111,11,1185.50909090909,13,416.178461538462,4.89840715866962,62.4656646743075
SYNCID0000004185,7771,Management Consulting Services,Management Consulting,0,1,1,490.89,1,1026.69,89,997.542584269663,0,,2,529.425,0,,,,,,36,1044.40583333333,9,26260.7377777778,,,,,0.134378869134297,35.0201477967726
SYNCID0000004186,7771,Management Consulting Services,Management Consulting,0,0,,,,,,,,,69,2561.65739130435,25,2270.8516,,,,,0,,1,842.45,,,,,0.0,75.4174138886649
SYNCID0000004187,other,,,1,0,,,,,3,13.42,0,,,,,,,,,,6,4625.77,2,8584.71,2,999.58,2,289.74,0.0,62.6676431874007
SYNCID0000004189,4842,Courier Service Industry,Broadcasting and Telecommunications,6,1318825,,,,,,,,,1,687.12,0,,,,,,1,2.05,0,,,,,,0.0,100.0
SYNCID0000004190,7611,Insurance and Real Estate Agencies,Legal and Accounting Services,1,388484,,,,,,,,,,,,,,,,,6,6166.72,0,,,,,,0.0,100.0
SYNCID0000004191,7799,Other Business Services n.e.c.,Management Consulting,1,0,,,,,56,324.777142857143,1,1736.19,0,,1,2633.61,,,,,670,3154.26714925373,805,2541.14672049689,27,1677.54,16,2273.09625,0.0,51.061146393481
SYNCID0000004192,other,,,20,2629987,,,,,22,224.725909090909,1,137.4,0,,1,1084.03,1,17980.34,3,113772.93,13,4081.30461538462,24,1270.26458333333,1,3747.15,0,,0.0,17.6096170690465
SYNCID0000004193,4219,Other Site Work,Construction Trades and Finishing,2,0,,,,,,,,,,,,,,,,,5,343.302,1,2890.94,,,,,0.0,37.2550977221674
SYNCID0000004194,7761,Offices of Lawyers and Notaries,Management Consulting,2,,,,,,,,,,1,1311.73,7,2496.59714285714,,,,,332,7778.41798192771,119,12862.5096638655,,,,,0.0,62.5322655733947
SYNCID0000004195,5999,"Other Products n.e.c., Wholesale",General Merchandise Wholesale,1,0,,,,,43,279.10976744186,1,1979.34,,,,,,,,,,,,,4,626.9875,10,200.855,0.0,78.4409943797993
SYNCID0000004196,4561,General Freight Trucking Industry,Trucking and Freight,1,0,,,,,66,128.51303030303,1,21.57,1,992.2,1,5408.0,,,,,2,532.085,6,474.028333333333,1,1921.06,6,351.6,0.0,54.5440257973797
SYNCID0000004197,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,142132,,,,,34,295.996764705882,1,365.1,,,,,,,,,,,,,,,,,0.0,96.4991816081902
SYNCID0000004198,other,,,0,0,2,238.72,0,,267,236.125168539326,14,1724.85214285714,5,366.144,0,,,,,,,,,,24,764.795833333333,132,422.603636363636,0.291761888224471,51.154077030785
SYNCID0000004199,7721,Computer Services,Management Consulting,2,,,,,,3,113.096666666667,0,,1,692.47,0,,,,,,93,1791.69419354839,73,1645.63342465753,43,1137.31488372093,43,728.982093023256,0.0,58.8422664378482
SYNCID0000004200,,,,,316828,12,680.630833333333,0,,71,238.441267605634,1,4186.05,104,9248.44884615385,63,7795.10682539683,,,,,27,1245.3537037037,12,6854.94,30,2040.05033333333,20,993.7215,0.486404281612105,64.4222814594467
SYNCID0000004201,,,,1,34380,0,,1,632.08,172,162.284069767442,7,1889.95285714286,21,4009.32095238095,13,23607.7338461538,,,,,,,,,2,177.99,1,2175.24,0.0,25.8300493766555
SYNCID0000004202,9211,"Restaurants, Licensed",Restaurants and Bars,4,1877003,,,,,42,154.832619047619,3,6814.33666666667,0,,2,1978.06,,,,,5,7623.428,2,2856.235,,,,,0.0,59.7070641097333
SYNCID0000004203,other,,,1,0,6,347.92,8,1576.84625,75,185.0376,3,3975.82666666667,,,,,,,,,,,,,,,,,9.51530318145315,39.4132062657887
SYNCID0000004204,6561,Jewellery Stores,Specialty Stores,,202496,,,,,25,111.95,1,575.75,,,,,,,,,,,,,,,,,0.0,82.9382130686027
SYNCID0000004205,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,,0,,,,,47,229.861063829787,1,1028.77,17,2446.76647058824,15,2261.81266666667,,,,,6,6083.97333333333,13,443.378461538462,1,485.27,0,,0.0,68.7028932769359
SYNCID0000004206,6921,Direct Sellers,,,0,,,,,4,88.9175,0,,,,,,,,,,,,,,117,862.142564102564,164,558.440426829268,0.0,52.5004125810938
SYNCID0000004207,0171,"Livestock, Field Crop and Horticultural Combination Farms",Agriculture and Farming,,41220,1,314.91,0,,19,98.4594736842105,0,,,,,,,,,,7,535.934285714286,11,1931.11636363636,3,3848.62666666667,1,37.71,0.812397373271711,45.1023848742553
SYNCID0000004208,7771,Management Consulting Services,Management Consulting,1,0,,,,,,,,,,,,,,,,,39,2355.92743589744,83,3669.84156626506,,,,,0.0,23.1743414174637
SYNCID0000004209,6521,Florist Shops,Specialty Stores,,0,,,,,6,726.348333333333,0,,8,1489.135,1,199.29,,,,,,,,,,,,,0.0,98.790015579407
SYNCID0000004210,9693,"Dance Halls, Studios and Schools",Entertainment and Recreation,1,59767,,,,,1,5.09,0,,,,,,,,,,38,3099.33184210526,49,2342.17673469388,1,3248.91,5,399.908,0.0,50.8962369700163
SYNCID0000004211,0711,Conventional Crude Oil and Natural Gas Industry,Crude Oil and Natural Gas Extraction,1,224567,,,,,,,,,15,1986.78133333333,6,381.921666666667,,,,,3,555.536666666667,9,3126.23111111111,,,,,0.0,50.8407013448701
SYNCID0000004212,6121,Men's Clothing Stores,,,43605,,,,,16,219.361875,0,,,,,,,,,,16,4790.13875,145,5570.50717241379,2,988.96,0,,0.0,9.22960158822553
SYNCID0000004213,7599,Other Real Estate Operators,Real Estate Operators,1,261927,2,258.065,0,,35,105.876857142857,3,909.49,6,2087.39166666667,7,1056.45428571429,1,4792.12,3,54009.0566666667,2,3729.395,0,,5,485.412,0,,0.253533145726763,15.4361518725093
SYNCID0000004214,8665,Offices of Physiotherapists-Occupational Therapists,Healthcare Providers,2,103968,,,,,1,203.27,0,,8,2931.12875,0,,,,,,2,38665.305,2,3696.115,30,1119.30866666667,13,997.446923076923,0.0,86.8584553399757
SYNCID0000004215,6031,Pharmacies,Grocery Stores,1,132861,,,,,144,169.905625,0,,,,,,,,,,28,5890.39035714286,49,1918.19040816327,,,,,0.0,66.833067108858
SYNCID0000004216,7215,Holding Companies,Investment Companies,1,912162,,,,,,,,,,,,,1,59943.26,0,,4,960.7275,1,164.3,2,525.5,5,1795.694,0.0,87.6415552648461
SYNCID0000004217,other,,,0,,,,,,,,,,,,,,,,,,1,10386.67,1,9863.36,,,,,0.0,51.292121542536
SYNCID0000004218,8666,Offices of Optometrists,Healthcare Providers,1,21158,,,,,2,134.05,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000004219,5231,"Drugs, Wholesale",Food and Beverage Wholesale,1,672728,8,550.25125,2,5683.88,52,173.500576923077,1,579.33,,,,,1,1469.17,2,4287.58,,,,,,,,,14.2020462250102,42.0528492358987
SYNCID0000004220,4235,Roof Shingling,Construction Trades and Finishing,2,124414,,,,,85,167.714117647059,3,870.396666666667,0,,2,430.365,,,,,9,1658.88333333333,7,503.054285714286,3,761.783333333333,9,1640.88888888889,0.0,59.1201206786105
SYNCID0000004222,4013,Residential Renovation,Residential and Commercial Building Construction,0,0,,,,,,,,,1,200.96,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000004223,9659,Other Sports and Recreation Clubs,Entertainment and Recreation,2,517,,,,,,,,,3,1998.42,2,180.195,,,,,6,4026.41,2,416.49,19,1231.24,3,571.33,0.0,94.8500955811604
SYNCID0000004224,0112,,,,1,,,,,,,,,,,,,,,,,5,1193.152,10,3706.497,,,,,0.0,13.8639525752875
SYNCID0000004225,6012,Food (Specialty) Stores,Grocery Stores,2,1219724,,,,,11,167.74,0,,2,951.56,2,9035.225,,,,,12,896.629166666667,27,3051.57925925926,2,448.82,7,310.752857142857,0.0,13.0506207822333
SYNCID0000004226,other,,,,0,,,,,,,,,1,29288.55,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000004227,8669,Offices of Other Health Practitioners,Healthcare Providers,1,,,,,,,,,,4,588.4725,5,3645.79,,,,,4,269.325,7,3432.63,19,1852.75473684211,31,1043.55903225806,0.0,34.1161372157594
SYNCID0000004229,other,,,1,,,,,,,,,,,,,,,,,,1,763.12,2,8011.86,,,,,0.0,4.54594194023414
SYNCID0000004230,7721,Computer Services,Management Consulting,1,0,,,,,,,,,,,,,,,,,3,2904.22333333333,1,11290.25,2,1179.34,3,593.743333333333,0.0,45.8577142779036
SYNCID0000004231,4821,Telecommunication Carriers Industry,Broadcasting and Telecommunications,1,0,,,,,,,,,,,,,,,,,0,,4,2037.7025,,,,,0.0,0.0
SYNCID0000004232,7599,Other Real Estate Operators,Real Estate Operators,1,0,,,,,,,,,,,,,,,,,0,,2,447.2,0,,1,205.78,0.0,0.0
SYNCID0000004233,0131,Wheat Farms,Agriculture and Farming,0,0,,,,,23,229.47,0,,7,3421.23142857143,1,312.25,,,,,12,1291.84666666667,15,2429.336,,,,,0.0,54.8945838582008
